Scenario,Flexibility,Demand,Market,Category,Cost_Type,Carrier,Value_100p_EUR,Value_100p_Billion_EUR,Value_Non_Flex_EUR,Value_Non_Flex_Billion_EUR,Difference_EUR,Difference_Billion_EUR,Difference_Percent
NLHF,N,L,H,capital - onwind,capital,onwind,79030975937.08292,79.03097593708291,78715319227.2208,78.71531922722079,315656709.8621216,0.3156567098621216,0.40101051861448
NLHF,N,L,H,capital - resistive heater,capital,resistive heater,4952684787.009174,4.952684787009174,4944049364.930292,4.944049364930292,8635422.078882217,0.008635422078882217,0.17466294208419522
NLHF,N,L,H,capital - solar,capital,solar,56603911843.9637,56.6039118439637,56665736469.45522,56.665736469455226,-61824625.49152374,-0.06182462549152374,-0.10910407124920954
NLHF,N,L,H,capital - solar thermal,capital,solar thermal,36148776.75857045,0.03614877675857045,35709240.66073903,0.03570924066073903,439536.0978314206,0.0004395360978314206,1.230874949168757
NLHF,N,L,H,capital - stations,capital,stations,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLHF,N,L,H,capital - water tanks,capital,water tanks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLHF,N,L,H,marginal - AC,marginal,AC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLHF,N,L,H,marginal - CHP coal,marginal,CHP coal,82357012.69486828,0.08235701269486828,81442271.36633778,0.08144227136633778,914741.3285305053,0.0009147413285305053,1.123177574967036
NLHF,N,L,H,marginal - CHP gas,marginal,CHP gas,80149186.09439225,0.08014918609439226,80619966.73316325,0.08061996673316325,-470780.6387709975,-0.00047078063877099754,-0.583950425493466
NLHF,N,L,H,marginal - DAC,marginal,DAC,354688.4697814981,0.0003546884697814981,235700.0858880269,0.0002357000858880269,118988.38389347118,0.00011898838389347118,50.4829616184351
NLHF,N,L,H,marginal - H2,marginal,H2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLHF,N,L,H,marginal - H2 CHP,marginal,H2 CHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLHF,N,L,H,marginal - OCGT gas,marginal,OCGT gas,4281248.308374661,0.004281248308374661,4259175.686724296,0.004259175686724296,22072.62165036518,2.2072621650365182e-05,0.5182369377052181
NLHF,N,L,H,marginal - PHS,marginal,PHS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLHF,N,L,H,marginal - Sabatier,marginal,Sabatier,3775668637.228245,3.775668637228245,3809025227.9580336,3.8090252279580334,-33356590.72978878,-0.03335659072978878,-0.8757251195122905
NLHF,N,L,H,marginal - aluminum,marginal,aluminum,83551822.91548689,0.08355182291548689,0.0,0.0,83551822.91548689,0.08355182291548689,0.0
NLHF,N,L,H,marginal - aluminum transfer,marginal,aluminum transfer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLHF,N,L,H,marginal - battery,marginal,battery,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLHF,N,L,H,marginal - biomass,marginal,biomass,10065251581.046211,10.065251581046212,9996382852.000843,9.996382852000844,68868729.0453682,0.0688687290453682,0.6889364889779472
NLHF,N,L,H,marginal - co2 atmosphere,marginal,co2 atmosphere,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLHF,N,L,H,marginal - co2 stored,marginal,co2 stored,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLHF,N,L,H,marginal - coal,marginal,coal,5077761288.3270645,5.077761288327064,5039255592.35266,5.03925559235266,38505695.974404335,0.038505695974404335,0.764114763951223
NLHF,N,L,H,marginal - coal boiler,marginal,coal boiler,92421529.78051132,0.09242152978051132,91605320.16741116,0.09160532016741116,816209.6131001562,0.0008162096131001562,0.8910067795282102
