,Other Electricity Load,Electric Heating,Methanation Electricity,Battery Loss,PHS Loss,Wind Generation,Solar Generation,Hydro Generation,Net Load
1,9.751445274517147,14.344626730471823,0.0,0.5041960891957016,0.0,0.8077889674588787,23.577614122824382,1.5898687258665223,-1.3750037219651137
2,9.026316582907077,15.70309494582401,0.0,0.4718380936403324,0.0,1.5099991513601438,27.198240830055543,0.8239078563150353,-4.330898215359305
3,12.773627193252413,15.498992432374262,0.0,0.522103802523636,0.0,2.3571862157753993,34.66741321483388,1.0503592234599637,-9.280235225918933
4,12.94243785852828,0.4316732547441303,0.0,0.5398726679436106,0.0,1.7444883831798723,29.419210216356763,1.809909430089466,-19.05962424841008
5,13.00349512984374,0.43825568308468604,0.0,0.5565896390286326,0.0,2.861298820607727,31.64288826423515,2.646534301166126,-23.152380934051948
6,12.560397086069544,1.156830362954294,0.0,0.50617992289041,0.0,3.003377180721397,34.48320758489582,3.4812435314952053,-26.744420925198177
7,12.396735139076418,0.9031616217247246,0.0,0.5161692944627458,0.0,2.1773366484060843,34.81343448580279,4.47348812625553,-27.648193205200513
8,12.441481972956732,1.8148048464329782,0.0,0.5179261809552981,0.0,2.310710471789608,34.52586961340617,4.076839664459641,-26.139206749310414
9,13.035539185123099,0.9694987471671653,0.0,0.5017045811305507,0.0,2.325955559349381,29.575408441449877,3.3852232699094786,-20.779844757287922
10,13.782044460071829,9.15162808991318,0.0,0.506668791204241,0.0,1.8457113341874214,27.65892333607419,2.7668456847384495,-8.831139013810809
11,12.4868923128656,12.14206601487152,0.0,0.47136085166088443,0.0,1.2637521432588856,22.73244070462483,1.744998637957072,-0.6408723064427815
12,12.535374915323978,13.898852091780842,0.0,0.5129310104410879,0.0,0.8353237348595838,23.221935502542415,2.201932219603586,0.6879665605403193
