,Other Electricity Load,Electric Heating,Methanation Electricity,Battery Loss,PHS Loss,Wind Generation,Solar Generation,Hydro Generation,Net Load
1,30.740697346505517,0.9412617533560386,0.0,0.0029209136165885426,0.0,0.533232121616585,0.12393777843669404,3.367523383884167,27.660186729540698
2,27.973282985256166,0.9377228209141543,0.0,0.002760863485862886,0.0,0.41931969752077697,0.11626225056284137,1.7457338010768775,26.63245092049569
3,32.73500778638759,1.0772382418602833,0.0,0.0029023013846226488,0.0,0.578765115534744,0.11666361470239653,2.2268973347011882,30.89282226469417
4,31.394287383790573,1.038078461073684,0.0,0.0022839841094854734,0.0,0.4174354154605049,0.14105776445231336,3.881247743226985,27.994908905833938
5,34.44137707849091,1.0368125377320472,0.0,0.0031588345483620876,0.0,0.4439106014038196,0.22281675239308849,5.657023448418824,29.157597648555587
6,36.31061850837683,0.8240292329918075,0.0,0.0027686762604058534,0.0,0.676978814197479,0.2140883722717053,7.389071389835449,28.85727784132441
7,38.437916370118174,0.7685469610110072,0.0,0.003111020795372537,0.0,0.6131969263253497,0.26480670716905297,9.48614202648523,28.84542869194492
8,37.42981683226265,0.7707422731861318,0.0,0.003137712972866307,0.0,0.3140294982657422,0.22690599454815666,8.644997874022467,29.01776345158529
9,37.16037905526078,0.7212964895741935,0.0,0.0025524523359074743,0.0,0.2201473773832047,0.17539955169723803,7.17677671459939,30.311904353491045
10,38.83391713415859,0.7566810170654523,0.0,0.0022488357104304213,0.0,0.989898800286709,0.18521580802180748,5.865693305501872,32.552039073124085
11,35.972340568439215,0.7255075596510266,0.0,0.0027331592441501716,0.0,0.5857521080875819,0.18158768834761355,3.699341699021134,32.233899791878066
12,36.333998200259316,0.8415930663834776,0.0,0.00274982464065922,0.0,0.7419576778432646,0.16215979033195602,4.66777432271601,31.606449300392217
